user_reputation,taker_mpxr_delta,range_weight,intermediate_quality,post_quality
173,-0.2756647842803268,15,-0.3170145019223758,-0.04134971764204898
359,5.908820721097035,30,7.681466937426146,1.772646216329111
180,-0.2537253611687156,15,-0.2917841653440229,-0.038058804175307326
121,-2.054869782394668,15,-2.3631002497538685,-0.30823046735920023
247,-1.454626036203578,20,-1.7455512434442937,-0.2909252072407156
352,4.364938777380633,30,5.6744204105948235,1.3094816332141903
61,-2.175274632553153,9,-2.371049349482937,-0.1957747169297841
1,2.0599797266531255,4,2.1423789157192505,0.08239918906612509
82,2.203480380954641,10,2.423828419050105,0.2203480380954641
302,5.417427999005238,30,7.042656398706809,1.6252283997015713
388,3.212828718196956,30,4.176677333656043,0.9638486154590868
344,-6.978335841138891,30,-9.071836593480558,-2.093500752341667
71,-8.574071192403515,9,-9.345737599719833,-0.7716664073163173
84,7.830601776124311,10,8.613661953736743,0.7830601776124322
85,-4.859537058398962,10,-5.345490764238858,-0.48595370583989617
183,-2.3663385910043067,15,-2.7212893796549524,-0.3549507886506458
366,2.149043092789354,30,2.79375602062616,0.6447129278368062
45,8.1691148337589,7,8.740952872122024,0.5718380383631239
188,-1.0289135507451341,15,-1.1832505833569043,-0.15433703261177012
308,7.1543253002327845,30,9.30062289030262,2.1462975900698353
218,-7.58325148210139,20,-9.099901778521668,-1.516650296420278
376,-0.44117834204320516,30,-0.5735318446561667,-0.13235350261296153
333,-1.613912848750667,30,-2.0980867033758672,-0.48417385462520013
365,-1.556547316404636,30,-2.023511511326027,-0.46696419492139096
118,-7.961724901720282,10,-8.75789739189231,-0.7961724901720286
58,5.134586936289994,9,5.596699760556094,0.4621128242661001
44,8.226045074864533,7,8.80186823010505,0.5758231552405171
310,6.435555114516433,30,8.366221648871363,1.9306665343549305
1,-8.12985207731817,4,-8.455046160410896,-0.3251940830927271
131,0.19195906529999007,15,0.22075292509498856,0.02879385979499849
62,-5.786115682531459,9,-6.30686609395929,-0.5207504114278318
198,3.9545516917926715,15,4.547734445561572,0.5931827537689003
168,-1.432350382494068,15,-1.647202939868178,-0.21485255737411002
262,-7.279247059337333,20,-8.7350964712048,-1.455849411867467
21,8.400820553835278,7,8.988877992603747,0.5880574387684696
115,-0.48722715493047275,10,-0.53594987042352,-0.0487227154930473
13,0.187678763699914,5,0.1970627018849097,0.009383938184995722
399,7.566673361404199,30,9.836675369825459,2.27000200842126
298,0.8774481107544325,20,1.052937732905319,0.17548962215088637
72,1.3122644566941961,9,1.4303682577966739,0.11810380110247776
215,-0.6700767130540797,20,-0.8040920556648956,-0.13401534261081594
262,-3.6645087100210887,20,-4.397410452025306,-0.7329017420042172
79,-3.8700815092554564,10,-4.257089660181002,-0.38700815092554564
393,2.343428939563452,30,3.046457621432488,0.7030286818690357
112,-3.763595395597439,10,-4.139954935157183,-0.3763595395597443
261,8.667312735282252,20,10.400775282338701,1.7334625470564493
124,-3.9370921537605135,15,-4.52765597682459,-0.5905638230640768
393,8.620278097685212,30,11.206361526990776,2.586083429305564
105,-5.328811160739555,10,-5.861692276813511,-0.5328811160739564
90,-7.580600733441658,10,-8.338660806785825,-0.7580600733441667
326,-6.045549493936678,30,-7.859214342117681,-1.8136648481810038
225,8.485845757759158,20,10.18301490931099,1.6971691515518312
297,-2.126331266835935,20,-2.551597520203122,-0.42526625336718693
100,-5.2340829597400536,10,-5.75749125571406,-0.5234082959740061
255,7.88206916382137,20,9.458482996585644,1.576413832764274
128,-9.915762251435892,15,-11.403126589151274,-1.4873643377153822
217,3.7398830328293293,20,4.487859639395195,0.7479766065658655
207,-6.378024424120651,20,-7.653629308944781,-1.27560488482413
163,-5.1115093138348495,15,-5.878235710910077,-0.7667263970752272
360,-9.887438059163154,30,-12.853669476912101,-2.966231417748947
23,2.031935629312926,7,2.174171123364831,0.14223549405190505
398,4.3834678559139455,30,5.69850821268813,1.3150403567741842
112,1.7950979236201299,10,1.9746077159821431,0.17950979236201325
262,0.7287377574150007,20,0.8744853088980008,0.14574755148300012
293,-6.0054882393591775,20,-7.206585887231013,-1.2010976478718352
174,1.1276817356685331,15,1.296833996018813,0.16915226035027997
233,-3.0605985829100613,20,-3.6727182994920735,-0.6121197165820123
322,5.026296073434279,30,6.534184895464564,1.5078888220302842
324,1.096113142358373,30,1.424947085065885,0.328833942707512
150,4.0141303612241845,15,4.616249915407812,0.6021195541836271
117,-8.08162643851788,10,-8.889789082369669,-0.808162643851789
363,-9.278724748700999,30,-12.062342173311299,-2.7836174246103003
399,6.449895473770791,30,8.38486411590203,1.9349686421312384
179,-6.01619183008304,15,-6.918620604595495,-0.9024287745124555
1,-8.890339238561557,4,-9.24595280810402,-0.3556135695424629
87,6.698599316299383,10,7.368459247929322,0.6698599316299392
86,8.917688169359842,10,9.809456986295826,0.8917688169359845
345,-2.1035740148008486,30,-2.734646219241103,-0.6310722044402546
265,-2.671285443715881,20,-3.205542532459057,-0.5342570887431761
333,-5.864896246751461,30,-7.6243651207769,-1.7594688740254387
192,-3.5010980224303996,15,-4.026262725794959,-0.5251647033645597
304,-4.766254816903253,30,-6.196131261974228,-1.4298764450709758
226,-7.873731790384353,20,-9.448478148461223,-1.5747463580768706
334,-5.8267162504750125,30,-7.574731125617516,-1.7480148751425038
207,-9.005256229921073,20,-10.806307475905287,-1.8010512459842136
123,-5.985184503721415,15,-6.882962179279627,-0.8977776755582116
382,-7.411998545375309,30,-9.635598108987901,-2.2235995636125923
151,7.241059867968573,15,8.32721884816386,1.086158980195286
171,9.035577124707071,15,10.39091369341313,1.3553365687060595
52,4.577141690641449,9,4.98908444279918,0.4119427521577306
294,9.155218861459161,20,10.986262633750993,1.8310437722918316
73,-5.254464999525754,9,-5.727366849483072,-0.4729018499573181
222,-2.8042927409707996,20,-3.3651512891649595,-0.5608585481941599
114,-3.722366778291226,10,-4.094603456120349,-0.3722366778291226
283,1.9532889615480027,20,2.3439467538576033,0.3906577923096006
64,-6.170063535953303,9,-6.725369254189101,-0.5553057182357977
356,4.055472807857772,30,5.272114650215103,1.2166418423573315
303,-3.3076297920470576,30,-4.299918729661175,-0.9922889376141173
281,1.312207318479734,20,1.5746487821756807,0.2624414636959467
112,6.142222132825282,10,6.75644434610781,0.6142222132825284
235,-6.023477601512647,20,-7.228173121815177,-1.2046955203025291
248,6.17141759951102,20,7.405701119413224,1.2342835199022035
252,0.9377147701576156,20,1.1252577241891386,0.187542954031523
323,0.656505071269045,30,0.8534565926497585,0.19695152138071348
117,-3.067869856055145,10,-3.3746568416606597,-0.30678698560551476
235,-7.656473571076514,20,-9.187768285291817,-1.5312947142153028
130,-8.925211095799888,15,-10.26399276016987,-1.3387816643699821
347,-3.924345989275311,30,-5.101649786057905,-1.177303796782594
98,-8.260542091540227,10,-9.08659630069425,-0.8260542091540231
15,1.5892618464794062,5,1.6687249388033765,0.07946309232397031
267,8.48500681329146,20,10.18200817594975,1.6970013626582912
24,-7.52043882428911,7,-8.046869541989349,-0.5264307177002383
76,-5.079822996929342,10,-5.587805296622276,-0.5079822996929346
263,-5.4410784886217956,20,-6.529294186346155,-1.088215697724359
88,-6.528467731979255,10,-7.181314505177181,-0.6528467731979264
242,-6.983568415939406,20,-8.380282099127287,-1.3967136831878815
108,6.827697227430399,10,7.510466950173439,0.68276972274304
15,6.773201926066893,5,7.111862022370238,0.3386600963033448
390,6.993204639060732,30,9.091166030778952,2.0979613917182203
386,-0.339138908136432,30,-0.4408805805773616,-0.10174167244092963
43,-1.9285683185716973,7,-2.0635681008717164,-0.13499978230001908
251,2.8918245435694843,20,3.470189452283381,0.5783649087138967
233,-3.7104322446681826,20,-4.452518693601819,-0.7420864489336365
250,0.7576523306931584,20,0.90918279683179,0.15153046613863164
132,3.0255402443193695,15,3.4793712809672748,0.45383103664790525
135,-7.9135660614089005,15,-9.100600970620235,-1.1870349092113344
381,-7.277300904471193,30,-9.460491175812551,-2.183190271341358
245,5.052764822524747,20,6.063317787029696,1.0105529645049494
218,0.2872696980747378,20,0.34472363768968534,0.05745393961494755
134,6.01237824800155,15,6.914234985201782,0.901856737200232
160,0.12432330565563277,15,0.14297180150397767,0.01864849584834491
375,6.622175831129024,30,8.608828580467732,1.9866527493387078
380,3.998628053076681,30,5.198216468999686,1.1995884159230048
120,0.5503765565910346,15,0.6329330400796898,0.08255648348865519
277,7.689251758622543,20,9.227102110347051,1.537850351724508
278,9.735718292130468,20,11.68286195055656,1.9471436584260928
398,6.412196457515261,30,8.33585539476984,1.9236589372545794
159,-0.6994036891116284,15,-0.8043142424783726,-0.10491055336674415
307,3.484501378576754,30,4.52985179214978,1.0453504135730265
395,9.180089718483757,30,11.934116634028884,2.7540269155451274
37,0.22376809895975747,7,0.23943186588694051,0.015663766927183048
100,5.7379158263773675,10,6.311707409015105,0.5737915826377371
144,-4.17250930942415,15,-4.798385705837772,-0.6258763964136218
67,-2.565614691839153,9,-2.796520014104677,-0.23090532226552396
56,9.825715273959101,9,10.710029648615421,0.88431437465632
398,1.152389920694791,30,1.4981068969032283,0.34571697620843733
58,-2.686485058805969,9,-2.9282687140985066,-0.24178365529253742
4,-5.979029048614281,4,-6.218190210558853,-0.2391611619445717
266,-4.189788163322432,20,-5.0277457959869185,-0.8379576326644864
241,-2.299718002396782,20,-2.7596616028761383,-0.45994360047935645
77,9.045946149614316,10,9.950540764575749,0.9045946149614323
148,-4.910846352604727,15,-5.647473305495436,-0.7366269528907088
190,-2.4897200493395877,15,-2.8631780567405256,-0.37345800740093793
370,2.7159711598848233,30,3.5307625078502705,0.8147913479654472
180,2.213370775338417,15,2.5453763916391794,0.33200561630076253
122,-7.4699979395560545,15,-8.590497630489462,-1.120499690933408
8,6.125117184238714,4,6.370121871608263,0.2450046873695486
366,-3.802039450440051,30,-4.942651285572067,-1.1406118351320158
172,-8.76002129231388,15,-10.074024486160962,-1.314003193847082
320,-3.6043910137444035,30,-4.685708317867725,-1.0813173041233215
201,0.9390693375758126,20,1.126883205090975,0.18781386751516238
122,-6.724846203874984,15,-7.733573134456231,-1.008726930581247
349,-7.0559972347948925,30,-9.17279640523336,-2.116799170438467
242,2.0627336568412638,20,2.4752803882095162,0.4125467313682525
366,-1.8847169166731632,30,-2.450131991675112,-0.5654150750019489
161,0.14847364561579468,15,0.17074469245816387,0.02227104684236919
141,-3.2404831281627855,15,-3.726555597387203,-0.4860724692244176
204,4.702825491016005,20,5.643390589219206,0.9405650982032006
178,0.8114143550501538,15,0.9331265083076768,0.12171215325752305
353,-5.4642409474515325,30,-7.103513231686993,-1.6392722842354601
147,-1.5270830608988497,15,-1.756145520033677,-0.22906245913482737
288,-2.7740599862071686,20,-3.3288719834486025,-0.5548119972414338
204,-8.575753376343336,20,-10.290904051612003,-1.7151506752686672
338,-1.7103903962618343,30,-2.2235075151403847,-0.5131171188785504
206,5.969029429900816,20,7.162835315880979,1.1938058859801632
40,-2.857583086550548,7,-3.0576139026090865,-0.20003081605853845
82,9.89922746713852,10,10.889150213852373,0.9899227467138534
177,0.46578410992677455,15,0.5356517264157907,0.06986761648901618
303,-7.322353553966452,30,-9.519059620156387,-2.196706066189935
6,5.808861049834055,4,6.041215491827418,0.23235444199336275
32,2.651674116428106,7,2.837291304578074,0.18561718814996775
223,-2.417615967909823,20,-2.9011391614917876,-0.4835231935819646
179,-1.2574697860852506,15,-1.446090253998038,-0.18862046791278742
170,-8.734941652762418,15,-10.04518290067678,-1.3102412479143624
381,-4.62525778780186,30,-6.012835124142418,-1.3875773363405584
16,-5.157976158850628,5,-5.41587496679316,-0.2578988079425315
155,9.577788290496287,15,11.014456534070728,1.4366682435744416
212,-7.3975870306318114,20,-8.877104436758174,-1.4795174061263623
94,9.021033236115773,10,9.923136559727352,0.9021033236115787
352,-3.227758190391916,30,-4.196085647509491,-0.9683274571175753
118,9.794268407611742,10,10.773695248372917,0.9794268407611746
216,6.026812478398234,20,7.232174974077881,1.2053624956796467
235,-1.3796353887200912,20,-1.6555624664641093,-0.27592707774401815
290,-9.13698283698334,20,-10.964379404380006,-1.8273965673966668
79,-4.162629809679297,10,-4.5788927906472265,-0.4162629809679297
11,4.133101073702184,5,4.339756127387293,0.20665505368510928
26,-7.577325995294273,7,-8.107738814964872,-0.5304128196705991
106,8.005370744079627,10,8.80590781848759,0.8005370744079627
343,-4.705747877192634,30,-6.117472240350424,-1.4117243631577905
65,-8.93572376971351,9,-9.739938908987726,-0.8042151392742163
393,-9.577849941964818,30,-12.451204924554263,-2.8733549825894453
22,5.523986892436433,7,5.910665974906983,0.3866790824705504
52,5.16231919108912,9,5.626927918287141,0.46460872719802104
346,6.318001546816802,30,8.213402010861843,1.895400464045041
80,5.5587390830056105,10,6.114612991306172,0.5558739083005619
187,4.540043811791584,15,5.221050383560321,0.6810065717687372
40,-1.696332515618014,7,-1.8150757917112752,-0.11874327609326119
293,-8.753254363254205,20,-10.503905235905046,-1.7506508726508407
393,9.801039167514872,30,12.741350917769335,2.9403117502544625
144,-1.8847424813901732,15,-2.167453853598699,-0.2827113722085257
225,-2.2425474769746394,20,-2.691056972369567,-0.4485094953949278
191,1.9738944239010294,15,2.2699785874861838,0.2960841635851543
267,8.447111496783723,20,10.136533796140467,1.6894222993567443
24,-8.795471233045406,7,-9.411154219358584,-0.6156829863131783
77,-4.735186683952879,10,-5.208705352348167,-0.4735186683952879
291,-2.8518836796081626,20,-3.422260415529795,-0.5703767359216325
239,7.0093846297353615,20,8.411261555682433,1.4018769259470716
305,3.7705212902965553,30,4.901677677385522,1.131156387088967
153,-3.089249626306705,15,-3.55263707025271,-0.4633874439460053
23,5.231193586064197,7,5.597377137088691,0.36618355102449396
66,-3.5729239063001783,9,-3.894487057867195,-0.32156315156701654
253,2.7870967438238203,20,3.3445160925885844,0.5574193487647641
387,7.905455980436013,30,10.277092774566817,2.3716367941308043
78,9.801886727824524,10,10.782075400606978,0.9801886727824538
79,-0.9125470227803962,10,-1.003801725058436,-0.09125470227803967
186,-1.823375791806452,15,-2.0968821605774197,-0.2735063687709678
146,-5.510081744132174,15,-6.336594005752,-0.8265122616198255
355,1.5400199025811894,30,2.0020258733555463,0.4620059707743569
256,7.900227543605997,20,9.480273052327195,1.5800455087211986
252,-4.601424220467207,20,-5.521709064560648,-0.920284844093441
305,-7.5912636941007205,30,-9.868642802330937,-2.2773791082302166
159,5.062576429277787,15,5.821962893669454,0.7593864643916675
135,6.324346532142581,15,7.2729985119639675,0.9486519798213866
240,3.486864291202682,20,4.184237149443218,0.6973728582405361
332,7.359419175453258,30,9.567244928089236,2.207825752635978
154,-8.590180717059772,15,-9.878707824618736,-1.2885271075589646
194,8.275905182199594,15,9.517290959529532,1.2413857773299384
47,-8.68940448861669,7,-9.29766280281986,-0.6082583142031694
258,7.735549716470693,20,9.282659659764832,1.5471099432941386
218,1.7690238904401419,20,2.1228286685281703,0.35380477808802846
44,-8.034285679081247,7,-8.596685676616934,-0.562399997535687
315,2.3369947330170664,30,3.0380931529221864,0.70109841990512
138,-2.9099350097274783,15,-3.3464252611866,-0.43649025145912157
178,-5.7822268804331145,15,-6.649560912498081,-0.8673340320649663
141,7.235047841328456,15,8.320305017527723,1.085257176199267
208,-8.392551897609229,20,-10.071062277131075,-1.6785103795218461
6,6.215938595184522,4,6.4645761389919025,0.2486375438073809
101,7.748825752537911,10,8.523708327791702,0.7748825752537911
242,-3.681357075485197,20,-4.417628490582236,-0.7362714150970389
107,-0.03143892212641397,10,-0.03458281433905537,-0.0031438922126414
97,8.746078398591354,10,9.62068623845049,0.8746078398591361
179,-4.9153776942244924,15,-5.652684348358166,-0.7373066541336737
304,5.385895563659503,30,7.001664232757354,1.615768669097851
303,7.4431230717104455,30,9.67605999322358,2.2329369215131347
100,-2.746068667104873,10,-3.0206755338153606,-0.27460686671048773
191,9.597782310017795,15,11.037449656520463,1.4396673465026684
207,5.550800914645409,20,6.66096109757449,1.1101601829290813
